LSOA,IMD SCORE,RANK OF IMD SCORE (where 1 is most deprived),Percentile,Decile,IMD_Decile2010
E01029210,7.94,26667,82.09777723,8.209777723,9
E01002512,7.94,26668,82.10085586,8.210085586,9
E01020450,7.94,26669,82.10393449,8.210393449,9
E01007165,7.94,26670,82.10701311,8.210701311,9
E01028402,7.94,26671,82.11009174,8.211009174,9
E01016713,7.94,26672,82.11317037,8.211317037,9
E01002271,7.94,26673,82.116249,8.2116249,9
E01013293,7.94,26674,82.11932763,8.211932763,9
E01004080,7.94,26675,82.12240626,8.212240626,9
E01017814,7.94,26676,82.12548488,8.212548488,9
E01020186,7.94,26677,82.12856351,8.212856351,9
E01022081,7.93,26678,82.13164214,8.213164214,9
E01002288,7.93,26679,82.13472077,8.213472077,9
E01028087,7.93,26680,82.1377994,8.21377994,9
E01014553,7.93,26681,82.14087802,8.214087802,9
E01016096,7.93,26682,82.14395665,8.214395665,9
E01031722,7.93,26683,82.14703528,8.214703528,9
E01022502,7.93,26684,82.15011391,8.215011391,9
E01019373,7.93,26685,82.15319254,8.215319254,9
E01022076,7.93,26686,82.15627117,8.215627117,9
E01029194,7.93,26687,82.15934979,8.215934979,9
E01027555,7.93,26688,82.16242842,8.216242842,9
E01000409,7.92,26689,82.16550705,8.216550705,9
E01026450,7.92,26690,82.16858568,8.216858568,9
E01017859,7.92,26691,82.17166431,8.217166431,9
E01027294,7.92,26692,82.17474293,8.217474293,9
E01008270,7.92,26693,82.17782156,8.217782156,9
E01031020,7.92,26694,82.18090019,8.218090019,9
E01016758,7.92,26695,82.18397882,8.218397882,9
E01018536,7.92,26696,82.18705745,8.218705745,9
E01031112,7.92,26697,82.19013608,8.219013608,9
E01022212,7.92,26698,82.1932147,8.21932147,9
E01003910,7.92,26699,82.19629333,8.219629333,9
E01015697,7.92,26700,82.19937196,8.219937196,9
E01006224,7.92,26701,82.20245059,8.220245059,9
E01011221,7.92,26702,82.20552922,8.220552922,9
E01016686,7.92,26703,82.20860784,8.220860784,9
E01018616,7.92,26704,82.21168647,8.221168647,9
E01005858,7.91,26705,82.2147651,8.22147651,9
E01008311,7.91,26706,82.21784373,8.221784373,9
E01017649,7.91,26707,82.22092236,8.222092236,9
E01024299,7.91,26708,82.22400099,8.222400099,9
E01025739,7.91,26709,82.22707961,8.222707961,9
E01031219,7.91,26710,82.23015824,8.223015824,9
E01022115,7.91,26711,82.23323687,8.223323687,9
E01031239,7.91,26712,82.2363155,8.22363155,9
E01025781,7.91,26713,82.23939413,8.223939413,9
E01022079,7.91,26714,82.24247275,8.224247275,9
E01004769,7.9,26715,82.24555138,8.224555138,9
E01023712,7.9,26716,82.24863001,8.224863001,9
E01015833,7.9,26717,82.25170864,8.225170864,9
E01028059,7.9,26718,82.25478727,8.225478727,9
E01022613,7.9,26719,82.25786589,8.225786589,9
E01029076,7.9,26720,82.26094452,8.226094452,9
E01017811,7.9,26721,82.26402315,8.226402315,9
E01022992,7.9,26722,82.26710178,8.226710178,9
E01003806,7.9,26723,82.27018041,8.227018041,9
E01018201,7.9,26724,82.27325904,8.227325904,9
E01022912,7.9,26725,82.27633766,8.227633766,9
E01021546,7.89,26726,82.27941629,8.227941629,9
E01000208,7.89,26727,82.28249492,8.228249492,9
E01008137,7.89,26728,82.28557355,8.228557355,9
E01018200,7.89,26729,82.28865218,8.228865218,9
E01028492,7.89,26730,82.2917308,8.22917308,9
E01029624,7.89,26731,82.29480943,8.229480943,9
E01022246,7.89,26732,82.29788806,8.229788806,9
E01002463,7.89,26733,82.30096669,8.230096669,9
E01025631,7.89,26734,82.30404532,8.230404532,9
E01007711,7.89,26735,82.30712395,8.230712395,9
E01006173,7.89,26736,82.31020257,8.231020257,9
E01019300,7.89,26737,82.3132812,8.23132812,9
E01024077,7.88,26738,82.31635983,8.231635983,9
E01031693,7.88,26739,82.31943846,8.231943846,9
E01028803,7.88,26740,82.32251709,8.232251709,9
E01013031,7.88,26741,82.32559571,8.232559571,9
E01005418,7.88,26742,82.32867434,8.232867434,9
E01010876,7.88,26743,82.33175297,8.233175297,9
E01027273,7.88,26744,82.3348316,8.23348316,9
E01020610,7.87,26745,82.33791023,8.233791023,9
E01032005,7.87,26746,82.34098886,8.234098886,9
E01030067,7.87,26747,82.34406748,8.234406748,9
E01007432,7.87,26748,82.34714611,8.234714611,9
E01006859,7.87,26749,82.35022474,8.235022474,9
E01021824,7.86,26750,82.35330337,8.235330337,9
E01026473,7.86,26751,82.356382,8.2356382,9
E01022064,7.86,26752,82.35946062,8.235946062,9
E01026293,7.86,26753,82.36253925,8.236253925,9
E01023879,7.86,26754,82.36561788,8.236561788,9
E01005776,7.86,26755,82.36869651,8.236869651,9
E01031920,7.86,26756,82.37177514,8.237177514,9
E01003844,7.86,26757,82.37485377,8.237485377,9
E01013155,7.86,26758,82.37793239,8.237793239,9
E01020939,7.86,26759,82.38101102,8.238101102,9
E01020862,7.86,26760,82.38408965,8.238408965,9
E01003885,7.86,26761,82.38716828,8.238716828,9
E01018684,7.86,26762,82.39024691,8.239024691,9
E01017411,7.86,26763,82.39332553,8.239332553,9
E01017895,7.86,26764,82.39640416,8.239640416,9
E01030698,7.85,26765,82.39948279,8.239948279,9
E01016148,7.85,26766,82.40256142,8.240256142,9
E01016286,7.85,26767,82.40564005,8.240564005,9
E01013462,7.85,26768,82.40871867,8.240871867,9
E01019017,7.85,26769,82.4117973,8.24117973,9
E01009666,7.85,26770,82.41487593,8.241487593,9
E01002539,7.85,26771,82.41795456,8.241795456,9
E01019383,7.85,26772,82.42103319,8.242103319,9
E01022108,7.85,26773,82.42411182,8.242411182,9
E01011066,7.85,26774,82.42719044,8.242719044,9
E01028472,7.85,26775,82.43026907,8.243026907,9
E01017603,7.85,26776,82.4333477,8.24333477,9
E01004989,7.85,26777,82.43642633,8.243642633,9
E01007960,7.85,26778,82.43950496,8.243950496,9
E01014112,7.84,26779,82.44258358,8.244258358,9
E01011296,7.84,26780,82.44566221,8.244566221,9
E01012977,7.84,26781,82.44874084,8.244874084,9
E01000271,7.84,26782,82.45181947,8.245181947,9
E01013395,7.84,26783,82.4548981,8.24548981,9
E01029258,7.84,26784,82.45797673,8.245797673,9
E01026301,7.84,26785,82.46105535,8.246105535,9
E01004596,7.84,26786,82.46413398,8.246413398,9
E01029168,7.84,26787,82.46721261,8.246721261,9
E01021924,7.83,26788,82.47029124,8.247029124,9
E01022719,7.83,26789,82.47336987,8.247336987,9
E01012551,7.83,26790,82.47644849,8.247644849,9
E01027583,7.83,26791,82.47952712,8.247952712,9
E01028688,7.83,26792,82.48260575,8.248260575,9
E01000303,7.83,26793,82.48568438,8.248568438,9
E01023376,7.83,26794,82.48876301,8.248876301,9
E01028935,7.83,26795,82.49184164,8.249184164,9
E01015690,7.83,26796,82.49492026,8.249492026,9
E01024454,7.83,26797,82.49799889,8.249799889,9
E01015970,7.83,26798,82.50107752,8.250107752,9
E01025470,7.83,26799,82.50415615,8.250415615,9
E01030947,7.83,26800,82.50723478,8.250723478,9
E01011565,7.83,26801,82.5103134,8.25103134,9
E01022066,7.83,26802,82.51339203,8.251339203,9
E01024732,7.82,26803,82.51647066,8.251647066,9
E01009787,7.82,26804,82.51954929,8.251954929,9
E01010764,7.82,26805,82.52262792,8.252262792,9
E01032326,7.82,26806,82.52570655,8.252570655,9
E01006119,7.82,26807,82.52878517,8.252878517,9
E01013514,7.82,26808,82.5318638,8.25318638,9
E01023307,7.82,26809,82.53494243,8.253494243,9
E01031993,7.82,26810,82.53802106,8.253802106,9
E01015419,7.82,26811,82.54109969,8.254109969,9
E01028837,7.82,26812,82.54417831,8.254417831,9
E01030686,7.81,26813,82.54725694,8.254725694,9
E01017301,7.81,26814,82.55033557,8.255033557,9
E01002147,7.81,26815,82.5534142,8.25534142,9
E01011939,7.81,26816,82.55649283,8.255649283,9
E01029767,7.81,26817,82.55957145,8.255957145,9
E01007094,7.81,26818,82.56265008,8.256265008,9
E01010905,7.81,26819,82.56572871,8.256572871,9
E01018006,7.81,26820,82.56880734,8.256880734,9
E01029368,7.81,26821,82.57188597,8.257188597,9
E01030401,7.81,26822,82.5749646,8.25749646,9
E01016407,7.81,26823,82.57804322,8.257804322,9
E01028754,7.81,26824,82.58112185,8.258112185,9
E01020362,7.8,26825,82.58420048,8.258420048,9
E01028120,7.8,26826,82.58727911,8.258727911,9
E01023481,7.8,26827,82.59035774,8.259035774,9
E01031753,7.8,26828,82.59343636,8.259343636,9
E01031964,7.8,26829,82.59651499,8.259651499,9
E01018238,7.8,26830,82.59959362,8.259959362,9
E01025921,7.8,26831,82.60267225,8.260267225,9
E01031338,7.8,26832,82.60575088,8.260575088,9
E01021574,7.8,26833,82.60882951,8.260882951,9
E01028179,7.8,26834,82.61190813,8.261190813,9
E01024394,7.8,26835,82.61498676,8.261498676,9
E01023193,7.8,26836,82.61806539,8.261806539,9
E01031418,7.8,26837,82.62114402,8.262114402,9
E01025437,7.8,26838,82.62422265,8.262422265,9
E01014258,7.8,26839,82.62730127,8.262730127,9
E01010758,7.8,26840,82.6303799,8.26303799,9
E01026671,7.8,26841,82.63345853,8.263345853,9
E01011570,7.8,26842,82.63653716,8.263653716,9
E01030373,7.8,26843,82.63961579,8.263961579,9
E01015405,7.8,26844,82.64269442,8.264269442,9
E01030485,7.79,26845,82.64577304,8.264577304,9
E01006393,7.79,26846,82.64885167,8.264885167,9
E01027508,7.79,26847,82.6519303,8.26519303,9
E01024405,7.79,26848,82.65500893,8.265500893,9
E01010642,7.79,26849,82.65808756,8.265808756,9
E01026517,7.79,26850,82.66116618,8.266116618,9
E01023178,7.79,26851,82.66424481,8.266424481,9
E01030527,7.79,26852,82.66732344,8.266732344,9
E01032035,7.79,26853,82.67040207,8.267040207,9
E01002922,7.79,26854,82.6734807,8.26734807,9
E01016759,7.78,26855,82.67655933,8.267655933,9
E01028169,7.78,26856,82.67963795,8.267963795,9
E01004950,7.78,26857,82.68271658,8.268271658,9
E01021672,7.78,26858,82.68579521,8.268579521,9
E01032451,7.78,26859,82.68887384,8.268887384,9
E01010329,7.77,26860,82.69195247,8.269195247,9
E01018691,7.77,26861,82.69503109,8.269503109,9
E01017725,7.77,26862,82.69810972,8.269810972,9
E01026454,7.77,26863,82.70118835,8.270118835,9
E01028423,7.77,26864,82.70426698,8.270426698,9
E01010507,7.77,26865,82.70734561,8.270734561,9
E01028778,7.77,26866,82.71042423,8.271042423,9
E01030768,7.77,26867,82.71350286,8.271350286,9
E01021661,7.77,26868,82.71658149,8.271658149,9
E01020600,7.77,26869,82.71966012,8.271966012,9
E01030521,7.77,26870,82.72273875,8.272273875,9
E01022879,7.76,26871,82.72581738,8.272581738,9
E01000765,7.76,26872,82.728896,8.2728896,9
E01016302,7.76,26873,82.73197463,8.273197463,9
E01028534,7.76,26874,82.73505326,8.273505326,9
E01021734,7.76,26875,82.73813189,8.273813189,9
E01013154,7.76,26876,82.74121052,8.274121052,9
E01017432,7.76,26877,82.74428914,8.274428914,9
E01015485,7.76,26878,82.74736777,8.274736777,9
E01026439,7.76,26879,82.7504464,8.27504464,9
E01017716,7.76,26880,82.75352503,8.275352503,9
E01010171,7.76,26881,82.75660366,8.275660366,9
E01014824,7.75,26882,82.75968229,8.275968229,9
E01024543,7.75,26883,82.76276091,8.276276091,9
E01016696,7.75,26884,82.76583954,8.276583954,9
E01026948,7.75,26885,82.76891817,8.276891817,9
E01028495,7.75,26886,82.7719968,8.27719968,9
E01004082,7.75,26887,82.77507543,8.277507543,9
E01001104,7.75,26888,82.77815405,8.277815405,9
E01012955,7.75,26889,82.78123268,8.278123268,9
E01023849,7.75,26890,82.78431131,8.278431131,9
E01022432,7.75,26891,82.78738994,8.278738994,9
E01026182,7.75,26892,82.79046857,8.279046857,9
E01024316,7.75,26893,82.7935472,8.27935472,9
E01005955,7.75,26894,82.79662582,8.279662582,9
E01023190,7.75,26895,82.79970445,8.279970445,9
E01001096,7.74,26896,82.80278308,8.280278308,9
E01000279,7.74,26897,82.80586171,8.280586171,9
E01027535,7.74,26898,82.80894034,8.280894034,9
E01000201,7.74,26899,82.81201896,8.281201896,9
E01019707,7.74,26900,82.81509759,8.281509759,9
E01030301,7.74,26901,82.81817622,8.281817622,9
E01023928,7.74,26902,82.82125485,8.282125485,9
E01009917,7.74,26903,82.82433348,8.282433348,9
E01027042,7.74,26904,82.82741211,8.282741211,9
E01023102,7.74,26905,82.83049073,8.283049073,9
E01027040,7.74,26906,82.83356936,8.283356936,9
E01024376,7.74,26907,82.83664799,8.283664799,9
E01029586,7.74,26908,82.83972662,8.283972662,9
E01028398,7.74,26909,82.84280525,8.284280525,9
E01027611,7.74,26910,82.84588387,8.284588387,9
E01000894,7.73,26911,82.8489625,8.28489625,9
E01021375,7.73,26912,82.85204113,8.285204113,9
E01022185,7.73,26913,82.85511976,8.285511976,9
E01024708,7.73,26914,82.85819839,8.285819839,9
E01000821,7.73,26915,82.86127701,8.286127701,9
E01031940,7.73,26916,82.86435564,8.286435564,9
E01012791,7.73,26917,82.86743427,8.286743427,9
E01000343,7.73,26918,82.8705129,8.28705129,9
E01019347,7.73,26919,82.87359153,8.287359153,9
E01015514,7.73,26920,82.87667016,8.287667016,9
E01026202,7.73,26921,82.87974878,8.287974878,9
E01029580,7.73,26922,82.88282741,8.288282741,9
E01018527,7.73,26923,82.88590604,8.288590604,9
E01031875,7.73,26924,82.88898467,8.288898467,9
E01006204,7.73,26925,82.8920633,8.28920633,9
E01025911,7.73,26926,82.89514192,8.289514192,9
E01026321,7.73,26927,82.89822055,8.289822055,9
E01027900,7.72,26928,82.90129918,8.290129918,9
E01020933,7.72,26929,82.90437781,8.290437781,9
E01020265,7.72,26930,82.90745644,8.290745644,9
E01027346,7.72,26931,82.91053507,8.291053507,9
E01029997,7.72,26932,82.91361369,8.291361369,9
E01014265,7.72,26933,82.91669232,8.291669232,9
E01025948,7.72,26934,82.91977095,8.291977095,9
E01020316,7.72,26935,82.92284958,8.292284958,9
E01030111,7.72,26936,82.92592821,8.292592821,9
E01013241,7.72,26937,82.92900683,8.292900683,9
E01026292,7.72,26938,82.93208546,8.293208546,9
E01030704,7.72,26939,82.93516409,8.293516409,9
E01000713,7.72,26940,82.93824272,8.293824272,9
E01029198,7.72,26941,82.94132135,8.294132135,9
E01017683,7.72,26942,82.94439998,8.294439998,9
E01030577,7.72,26943,82.9474786,8.29474786,9
E01003471,7.71,26944,82.95055723,8.295055723,9
E01023463,7.71,26945,82.95363586,8.295363586,9
E01002937,7.71,26946,82.95671449,8.295671449,9
E01019342,7.71,26947,82.95979312,8.295979312,9
E01018677,7.71,26948,82.96287174,8.296287174,9
E01007893,7.71,26949,82.96595037,8.296595037,9
E01025754,7.71,26950,82.969029,8.2969029,9
E01024572,7.71,26951,82.97210763,8.297210763,9
E01027497,7.71,26952,82.97518626,8.297518626,9
E01029012,7.71,26953,82.97826489,8.297826489,9
E01021537,7.71,26954,82.98134351,8.298134351,9
E01003454,7.71,26955,82.98442214,8.298442214,9
E01018528,7.7,26956,82.98750077,8.298750077,9
E01025620,7.7,26957,82.9905794,8.29905794,9
E01012488,7.7,26958,82.99365803,8.299365803,9
E01017825,7.7,26959,82.99673665,8.299673665,9
E01032367,7.7,26960,82.99981528,8.299981528,9
E01000768,7.7,26961,83.00289391,8.300289391,9
E01021409,7.7,26962,83.00597254,8.300597254,9
E01020680,7.69,26963,83.00905117,8.300905117,9
E01022452,7.69,26964,83.01212979,8.301212979,9
E01022259,7.69,26965,83.01520842,8.301520842,9
E01004607,7.69,26966,83.01828705,8.301828705,9
E01018137,7.69,26967,83.02136568,8.302136568,9
E01008673,7.69,26968,83.02444431,8.302444431,9
E01030929,7.69,26969,83.02752294,8.302752294,9
E01029672,7.69,26970,83.03060156,8.303060156,9
E01023485,7.69,26971,83.03368019,8.303368019,9
E01008035,7.69,26972,83.03675882,8.303675882,9
E01008501,7.69,26973,83.03983745,8.303983745,9
E01010574,7.69,26974,83.04291608,8.304291608,9
E01019722,7.69,26975,83.0459947,8.30459947,9
E01025039,7.68,26976,83.04907333,8.304907333,9
E01013025,7.68,26977,83.05215196,8.305215196,9
E01010192,7.68,26978,83.05523059,8.305523059,9
E01018391,7.68,26979,83.05830922,8.305830922,9
E01015342,7.68,26980,83.06138785,8.306138785,9
E01018113,7.68,26981,83.06446647,8.306446647,9
E01013277,7.68,26982,83.0675451,8.30675451,9
E01014857,7.68,26983,83.07062373,8.307062373,9
E01031237,7.68,26984,83.07370236,8.307370236,9
E01021555,7.67,26985,83.07678099,8.307678099,9
E01017688,7.67,26986,83.07985961,8.307985961,9
E01026355,7.67,26987,83.08293824,8.308293824,9
E01019762,7.67,26988,83.08601687,8.308601687,9
E01016538,7.67,26989,83.0890955,8.30890955,9
E01027277,7.67,26990,83.09217413,8.309217413,9
E01025177,7.67,26991,83.09525276,8.309525276,9
E01014752,7.67,26992,83.09833138,8.309833138,9
E01027290,7.67,26993,83.10141001,8.310141001,9
E01012583,7.66,26994,83.10448864,8.310448864,9
E01022577,7.66,26995,83.10756727,8.310756727,9
E01014440,7.66,26996,83.1106459,8.31106459,9
E01017933,7.66,26997,83.11372452,8.311372452,9
E01028371,7.66,26998,83.11680315,8.311680315,9
E01016342,7.66,26999,83.11988178,8.311988178,9
E01002263,7.66,27000,83.12296041,8.312296041,9
E01023665,7.66,27001,83.12603904,8.312603904,9
E01005410,7.66,27002,83.12911767,8.312911767,9
E01016814,7.66,27003,83.13219629,8.313219629,9
E01000804,7.66,27004,83.13527492,8.313527492,9
E01029882,7.66,27005,83.13835355,8.313835355,9
E01028825,7.66,27006,83.14143218,8.314143218,9
E01022202,7.65,27007,83.14451081,8.314451081,9
E01025533,7.65,27008,83.14758943,8.314758943,9
E01020940,7.65,27009,83.15066806,8.315066806,9
E01017823,7.65,27010,83.15374669,8.315374669,9
E01027526,7.65,27011,83.15682532,8.315682532,9
E01014747,7.65,27012,83.15990395,8.315990395,9
E01022369,7.65,27013,83.16298257,8.316298257,9
E01031919,7.65,27014,83.1660612,8.31660612,9
E01005011,7.65,27015,83.16913983,8.316913983,9
E01025355,7.65,27016,83.17221846,8.317221846,9
E01022828,7.65,27017,83.17529709,8.317529709,9
E01024837,7.65,27018,83.17837572,8.317837572,9
E01030782,7.65,27019,83.18145434,8.318145434,9
E01013450,7.64,27020,83.18453297,8.318453297,9
E01019734,7.64,27021,83.1876116,8.31876116,9
E01032043,7.64,27022,83.19069023,8.319069023,9
E01027886,7.64,27023,83.19376886,8.319376886,9
E01006315,7.64,27024,83.19684748,8.319684748,9
E01015944,7.64,27025,83.19992611,8.319992611,9
E01007184,7.64,27026,83.20300474,8.320300474,9
E01025490,7.64,27027,83.20608337,8.320608337,9
E01003428,7.64,27028,83.209162,8.3209162,9
E01025511,7.63,27029,83.21224063,8.321224063,9
E01032429,7.63,27030,83.21531925,8.321531925,9
E01028070,7.63,27031,83.21839788,8.321839788,9
E01013594,7.63,27032,83.22147651,8.322147651,9
E01022658,7.63,27033,83.22455514,8.322455514,9
E01015140,7.63,27034,83.22763377,8.322763377,9
E01028917,7.63,27035,83.23071239,8.323071239,9
E01004084,7.63,27036,83.23379102,8.323379102,9
E01018032,7.63,27037,83.23686965,8.323686965,9
E01030183,7.63,27038,83.23994828,8.323994828,9
E01003870,7.62,27039,83.24302691,8.324302691,9
E01022975,7.62,27040,83.24610554,8.324610554,9
E01016568,7.62,27041,83.24918416,8.324918416,9
E01022195,7.62,27042,83.25226279,8.325226279,9
E01025945,7.62,27043,83.25534142,8.325534142,9
E01021933,7.62,27044,83.25842005,8.325842005,9
E01032052,7.62,27045,83.26149868,8.326149868,9
E01029209,7.62,27046,83.2645773,8.32645773,9
E01031829,7.62,27047,83.26765593,8.326765593,9
E01031120,7.62,27048,83.27073456,8.327073456,9
E01028875,7.62,27049,83.27381319,8.327381319,9
E01009430,7.62,27050,83.27689182,8.327689182,9
E01020692,7.61,27051,83.27997045,8.327997045,9
E01027602,7.61,27052,83.28304907,8.328304907,9
E01003884,7.61,27053,83.2861277,8.32861277,9
E01023345,7.61,27054,83.28920633,8.328920633,9
E01030242,7.61,27055,83.29228496,8.329228496,9
E01001400,7.61,27056,83.29536359,8.329536359,9
E01028622,7.61,27057,83.29844221,8.329844221,9
E01029600,7.61,27058,83.30152084,8.330152084,9
E01007420,7.61,27059,83.30459947,8.330459947,9
E01012067,7.61,27060,83.3076781,8.33076781,9
E01017740,7.61,27061,83.31075673,8.331075673,9
E01027003,7.61,27062,83.31383535,8.331383535,9
E01030701,7.61,27063,83.31691398,8.331691398,9
E01017642,7.6,27064,83.31999261,8.331999261,9
E01027644,7.6,27065,83.32307124,8.332307124,9
E01022129,7.6,27066,83.32614987,8.332614987,9
E01027619,7.6,27067,83.3292285,8.33292285,9
E01015003,7.6,27068,83.33230712,8.333230712,9
E01009506,7.6,27069,83.33538575,8.333538575,9
E01014713,7.6,27070,83.33846438,8.333846438,9
E01000356,7.6,27071,83.34154301,8.334154301,9
E01000838,7.6,27072,83.34462164,8.334462164,9
E01008775,7.59,27073,83.34770026,8.334770026,9
E01032400,7.59,27074,83.35077889,8.335077889,9
E01025476,7.59,27075,83.35385752,8.335385752,9
E01021583,7.59,27076,83.35693615,8.335693615,9
E01032270,7.59,27077,83.36001478,8.336001478,9
E01001526,7.59,27078,83.36309341,8.336309341,9
E01030916,7.59,27079,83.36617203,8.336617203,9
E01030519,7.59,27080,83.36925066,8.336925066,9
E01022513,7.59,27081,83.37232929,8.337232929,9
E01026063,7.59,27082,83.37540792,8.337540792,9
E01025497,7.58,27083,83.37848655,8.337848655,9
E01030964,7.58,27084,83.38156517,8.338156517,9
E01016108,7.58,27085,83.3846438,8.33846438,9
E01004951,7.58,27086,83.38772243,8.338772243,9
E01018152,7.58,27087,83.39080106,8.339080106,9
E01019163,7.58,27088,83.39387969,8.339387969,9
E01012500,7.58,27089,83.39695832,8.339695832,9
E01023619,7.58,27090,83.40003694,8.340003694,9
E01018424,7.58,27091,83.40311557,8.340311557,9
E01031953,7.58,27092,83.4061942,8.34061942,9
E01026363,7.58,27093,83.40927283,8.340927283,9
E01019586,7.58,27094,83.41235146,8.341235146,9
E01005575,7.58,27095,83.41543008,8.341543008,9
E01014320,7.58,27096,83.41850871,8.341850871,9
E01021724,7.58,27097,83.42158734,8.342158734,9
E01030317,7.58,27098,83.42466597,8.342466597,9
E01023277,7.57,27099,83.4277446,8.34277446,9
E01007921,7.57,27100,83.43082323,8.343082323,9
E01015684,7.57,27101,83.43390185,8.343390185,9
E01031625,7.57,27102,83.43698048,8.343698048,9
E01008064,7.57,27103,83.44005911,8.344005911,9
E01018381,7.57,27104,83.44313774,8.344313774,9
E01014890,7.57,27105,83.44621637,8.344621637,9
E01027783,7.57,27106,83.44929499,8.344929499,9
E01019850,7.57,27107,83.45237362,8.345237362,9
E01018455,7.57,27108,83.45545225,8.345545225,9
E01019462,7.56,27109,83.45853088,8.345853088,9
E01000752,7.56,27110,83.46160951,8.346160951,9
E01011971,7.56,27111,83.46468813,8.346468813,9
E01026195,7.56,27112,83.46776676,8.346776676,9
E01018302,7.56,27113,83.47084539,8.347084539,9
E01030505,7.56,27114,83.47392402,8.347392402,9
E01023502,7.56,27115,83.47700265,8.347700265,9
E01001135,7.56,27116,83.48008128,8.348008128,9
E01008368,7.56,27117,83.4831599,8.34831599,9
E01011278,7.56,27118,83.48623853,8.348623853,9
E01025679,7.56,27119,83.48931716,8.348931716,9
E01013275,7.56,27120,83.49239579,8.349239579,9
E01028221,7.56,27121,83.49547442,8.349547442,9
E01011146,7.56,27122,83.49855304,8.349855304,9
E01031182,7.55,27123,83.50163167,8.350163167,9
E01031865,7.55,27124,83.5047103,8.35047103,9
E01026273,7.55,27125,83.50778893,8.350778893,9
E01028663,7.55,27126,83.51086756,8.351086756,9
E01014382,7.55,27127,83.51394619,8.351394619,9
E01025750,7.55,27128,83.51702481,8.351702481,9
E01031148,7.55,27129,83.52010344,8.352010344,9
E01014103,7.55,27130,83.52318207,8.352318207,9
E01014908,7.55,27131,83.5262607,8.35262607,9
E01001279,7.55,27132,83.52933933,8.352933933,9
E01024734,7.55,27133,83.53241795,8.353241795,9
E01026194,7.55,27134,83.53549658,8.353549658,9
E01017690,7.55,27135,83.53857521,8.353857521,9
E01003804,7.55,27136,83.54165384,8.354165384,9
E01024286,7.54,27137,83.54473247,8.354473247,9
E01018153,7.54,27138,83.5478111,8.35478111,9
E01021620,7.54,27139,83.55088972,8.355088972,9
E01002378,7.54,27140,83.55396835,8.355396835,9
E01022472,7.54,27141,83.55704698,8.355704698,9
E01011301,7.54,27142,83.56012561,8.356012561,9
E01030950,7.54,27143,83.56320424,8.356320424,9
E01028462,7.54,27144,83.56628286,8.356628286,9
E01019907,7.54,27145,83.56936149,8.356936149,9
E01011880,7.54,27146,83.57244012,8.357244012,9
E01030356,7.53,27147,83.57551875,8.357551875,9
E01023557,7.53,27148,83.57859738,8.357859738,9
E01020421,7.53,27149,83.58167601,8.358167601,9
E01018559,7.53,27150,83.58475463,8.358475463,9
E01018039,7.53,27151,83.58783326,8.358783326,9
E01022601,7.53,27152,83.59091189,8.359091189,9
E01030033,7.53,27153,83.59399052,8.359399052,9
E01016575,7.53,27154,83.59706915,8.359706915,9
E01009919,7.53,27155,83.60014777,8.360014777,9
E01031870,7.53,27156,83.6032264,8.36032264,9
E01015141,7.53,27157,83.60630503,8.360630503,9
E01028563,7.53,27158,83.60938366,8.360938366,9
E01026368,7.52,27159,83.61246229,8.361246229,9
E01022308,7.52,27160,83.61554091,8.361554091,9
E01013469,7.52,27161,83.61861954,8.361861954,9
E01028184,7.52,27162,83.62169817,8.362169817,9
E01010391,7.52,27163,83.6247768,8.36247768,9
E01021916,7.52,27164,83.62785543,8.362785543,9
E01008373,7.52,27165,83.63093406,8.363093406,9
E01010398,7.52,27166,83.63401268,8.363401268,9
E01031183,7.52,27167,83.63709131,8.363709131,9
E01025761,7.52,27168,83.64016994,8.364016994,9
E01027096,7.52,27169,83.64324857,8.364324857,9
E01023163,7.52,27170,83.6463272,8.36463272,9
E01011046,7.52,27171,83.64940582,8.364940582,9
E01023946,7.52,27172,83.65248445,8.365248445,9
E01022276,7.52,27173,83.65556308,8.365556308,9
E01024832,7.51,27174,83.65864171,8.365864171,9
E01018449,7.51,27175,83.66172034,8.366172034,9
E01030732,7.51,27176,83.66479897,8.366479897,9
E01003418,7.51,27177,83.66787759,8.366787759,9
E01000648,7.51,27178,83.67095622,8.367095622,9
E01020090,7.51,27179,83.67403485,8.367403485,9
E01010317,7.5,27180,83.67711348,8.367711348,9
E01025000,7.5,27181,83.68019211,8.368019211,9
E01002286,7.5,27182,83.68327073,8.368327073,9
E01011812,7.5,27183,83.68634936,8.368634936,9
E01030582,7.5,27184,83.68942799,8.368942799,9
E01010550,7.5,27185,83.69250662,8.369250662,9
E01006205,7.5,27186,83.69558525,8.369558525,9
E01022371,7.5,27187,83.69866388,8.369866388,9
E01013981,7.5,27188,83.7017425,8.37017425,9
E01027097,7.5,27189,83.70482113,8.370482113,9
E01016531,7.5,27190,83.70789976,8.370789976,9
E01003007,7.5,27191,83.71097839,8.371097839,9
E01010904,7.5,27192,83.71405702,8.371405702,9
E01016294,7.5,27193,83.71713564,8.371713564,9
E01015110,7.5,27194,83.72021427,8.372021427,9
E01014325,7.5,27195,83.7232929,8.37232929,9
E01021523,7.5,27196,83.72637153,8.372637153,9
E01006895,7.5,27197,83.72945016,8.372945016,9
E01022137,7.49,27198,83.73252879,8.373252879,9
E01019721,7.49,27199,83.73560741,8.373560741,9
E01030708,7.49,27200,83.73868604,8.373868604,9
E01017146,7.49,27201,83.74176467,8.374176467,9
E01021042,7.49,27202,83.7448433,8.37448433,9
